,a,b,distance
29294,Socialism,Publishing,1.3427251982683681
48212,Socialism,Anarchism,0.155795053858209
43797,Socialism,Infrastructure,1.6012753120896874
22948,Socialism,Arabic_language,0.4725887585034452
43386,Socialism,Utilitarianism,0.17240806418987534
26572,Socialism,Democracy,0.281808442320314
5171,Socialism,Mao_Zedong,0.24297860878220276
43103,Socialism,Police_state,0.6361468778621848
52930,Socialism,Haemophilia,0.78434963724123
19540,Socialism,Supply_and_demand,0.2903646700115138
38994,Socialism,Amazon_Rainforest,1.1477523672541519
49521,Socialism,Political_science,0.46116028473992265
55546,Socialism,Government,0.4106328177166301
52037,Socialism,Libertarianism,0.915745577266714
35068,Socialism,Economics,0.36615826656210804
46233,Socialism,Autocracy,0.44981711714826883
60280,Socialism,20th_century,0.5214080127622768
53013,Socialism,Erwin_Rommel,0.6059429393976765
20702,Socialism,Trade_union,0.9350235983833155
60480,Socialism,Capitalism,0.2664149901319377
31461,Socialism,Fidel_Castro,0.6528080349751123
40025,Socialism,Emotion,0.9930013759705141
7415,Socialism,Frankenstein,0.47125076737669724
26631,Socialism,Communism,0.21532168190554368
47419,Socialism,Money,0.24267178419906116
17800,Socialism,Anarcho-capitalism,0.39365067414130006
5726,Socialism,Asia,0.7019115662326885
44150,Socialism,Noam_Chomsky,0.23591325788761747
62014,Socialism,Joseph_Stalin,0.3522430787225188
51124,Socialism,Sociology,0.7685361922839675
31240,Socialism,Cooperative,0.1424773358390167
57270,Socialism,Mind,0.7707521985815876
53247,Socialism,Kazakhstan,0.5937262723113877
37075,Socialism,Karl_Marx,0.25966478204346527
3594,Socialism,Beijing,0.5142261813837383
3198,Socialism,Adolf_Hitler,0.2503519995902749
59753,Socialism,Bangladesh,1.1248747784710131
12783,Socialism,English_language,9.2028769261348
1290,Socialism,Vietnam,0.6637836909970455
59843,Socialism,Bertrand_Russell,1.055205072957519
16657,Socialism,Jew,1.2823933188993362
59106,Socialism,Russia,0.6521623146069492
24685,Socialism,Human_rights,2.199488694410335
43735,Socialism,Globalization,0.5132133424010248
16914,Society,Serbia_and_Montenegro,1.0537800968360407
16885,Society,Monarchy,0.659645380912679
38488,Society,Television,0.8776682729892118
48307,Society,Jupiter,1.4442478762794686
1260,Society,Love,0.90686536523191
62536,Society,Bob_Marley,1.0809192006079453
26698,Society,Impressionism,0.6056453862862876
39431,Society,Bj%C3%B6rn_Borg,1.5059744674002344
31215,Society,Sleep,0.5501612889196256
36966,Society,History_of_the_Internet,0.5016436580013026
6379,Society,Number,0.7756085782522191
39382,Society,Mesopotamia,0.4726291639659272
53720,Society,Babylonia,0.6218037313693013
19692,Society,Viking,1.262489101787129
53613,Society,Family,0.7325352757152547
32767,Society,Amazon_River,4.326844245873008
20722,Society,Ice_hockey,0.7345758343462003
52749,Society,Time,0.26859189906377784
57001,Society,Encyclop%C3%A6dia_Britannica,1.3625700263549114
48418,Society,Liberalism,1.3202269393807229
56417,Society,Saint_Petersburg,1.4104414629033901
44195,Society,Binomial_nomenclature,1.2766021870640998
40279,Society,Social_capital,1.2050516907827533
59523,Society,Donald_Bradman,0.7324087570751878
54237,Society,God,0.5188711098705442
14281,Society,Civilization,0.10629721414235273
56963,Society,Nintendo,1.9451630796634307
25473,Society,Market,0.5876976346449989
6001,Society,Tribe,0.07515704474561243
3807,Society,Computer,0.29481977052873365
36327,Society,Revolution,0.5392768036737694
45714,Society,Photosynthesis,0.7817424630938719
30063,Society,Chelsea_F.C.,1.139841009831775
12498,Society,Blackjack,1.2982620222173045
37298,Society,Bertrand_Russell,0.6598014375739805
26090,Society,Franklin_D._Roosevelt,8.060160643531534
7781,Society,Cooperative,0.3100747101666726
10087,Society,Fashion,0.9638214157809554
63241,Society,Zebra,0.5249051919221798
30296,Society,Herbert_Hoover,3.347474936491626
47342,Society,Radium,0.7182018963086141
33525,Society,American_popular_music,0.6372731911872906
38959,Society,German_language,0.6651629596376599
59863,Society,Sigmund_Freud,1.3516409951120916
47803,Society,Bronze_Age,0.3733539778718965
28383,Society,Humanities,0.12480505978758787
57458,Society,Peace,1.6228631687217239
9931,Society,Human_rights,1.5023269984750602
14286,Society,War,1.986572428198104
17043,Society,Buddhism,1.0515494565875556
15579,Society,Philosophy,1.385892660471654
29115,Society,Japan,1.7811597818161566
4091,Society,Agriculture,0.20939332931790927
44257,Society,Mayotte,0.7437503907582603
45467,Society,Microscope,1.0178037122973003
47329,Society,Laos,0.7373036506973408
11398,Society,Clothing,0.7902334910315794
30679,Society,Coal,1.3168245058326649
59896,Society,Genghis_Khan,1.1897359874034998
15754,Society,Carl_Jung,1.6564392880066725
49251,Society,B_vitamins,1.4301680173698246
50010,Society,Velociraptor,0.6903160690412367
51467,Society,Cultural_diversity,0.9689591945663226
17240,Society,Button,0.7270557938175193
35280,Society,Education_in_the_United_States,0.31948094260960036
21068,Society,South_Georgia_and_the_South_Sandwich_Islands,1.0717838694645332
33111,Society,Finance,0.4325764774824442
32828,Society,Achilles,0.991089102975308
24435,Society,Beer,0.6414726729933061
55099,Society,Utilitarianism,0.5737206926352922
50366,Society,Adam_Smith,1.9422960508145195
11165,Society,Political_economy,0.5800252804718985
55446,Society,Fertilizer,0.24465089745975088
48770,Society,Recycling,0.6661289729257129
22588,Society,Pride_and_Prejudice,0.7971883084931357
53857,Society,Karl_Marx,0.6018545175260993
41951,Society,Mythology,0.602615995612667
62353,Society,Organization,0.1606578726098689
2782,Society,Watch,0.32407492143374067
63955,Society,FIFA,0.4356888512735225
8601,Society,Iron,0.6027757159456351
17538,Society,Irish_poetry,0.5475993564849202
39340,Society,Business,0.2456989740103499
37037,Society,Muhammad,0.5065171068859589
23118,Society,Neighbours,0.7080979971391052
38302,Society,House,0.4103565538493875
62994,Society,Sociology,0.7447861230478773
18051,Society,Reza_Shah,1.0705653909374515
3129,Society,Mancala,0.8085490516216735
42882,Society,Poetry,0.603621897800957
24020,Society,Oppression,0.36898914468163496
56551,Society,Canadian_football,0.7565797055632065
49056,Society,Jackie_Robinson,0.42951874806347157
56299,Society,Education,2.911432617477958
64632,Society,Amish,0.9772328778675788
3154,Society,Adolf_Hitler,0.4752209623601183
52324,Society,Bogot%C3%A1,0.48469672701989874
52105,Society,List_of_circulating_currencies,0.6575886640630572
8236,Society,Telephone,0.6513590695213334
50227,Society,Morphine,0.9156496345199054
21815,Society,Star_Trek__The_Original_Series,0.9280803329995595
30126,Society,Platypus,2.0559516183100084
38284,Society,Nuclear_weapon,0.7826712470958193
14180,Society,Graphic_novel,0.478563405144017
27253,Society,Gender,0.7883747463668601
8694,Society,Marvin_Gaye,2.0888769077449836
21653,Sociocultural_evolution,Telephone,0.9603608616835103
30951,Sociology,Tijuana,1.0386479594398461
54457,Sociology,Ren%C3%A9_Descartes,0.48760466839651
49265,Sociology,Working_poor,0.8666177243228704
21660,Sociology,Telephone,0.3870438268979271
59373,Sociology,Women%27s_rights,0.3572289687971918
26722,Sociology,Child,0.2263263305546091
62349,Sociology,Organization,0.6747530556324344
48954,Sociology,Slavery,0.5310841140291133
24469,Sociology,Political_science,0.22233003147052083
28262,Sociology,Education,0.1765725771933863
36659,Sociology,United_States_Senate,1.0886632168731851
33713,Sociology,Ununquadium,0.6124530349238376
54015,Sociology,Civilization,1.6201925856862192
2749,Sociology,Bible,0.33126120876822485
22442,Sociology,Attention-deficit_hyperactivity_disorder,0.3551170236856139
56365,Sociology,Multiculturalism,0.9024184827835512
34682,Sociology,Tyrannosaurus,0.9166168547354496
60702,Sociology,Carbon_dioxide,0.801827763292619
37878,Sociology,Family,0.21491526079138026
4138,Sociology,Fidel_Castro,0.5193719304239678
47216,Sociology,History,0.23391600403226268
18232,Sociology,Milgram_experiment,0.9490314688983681
26628,Sociology,Carl_Jung,0.31858818158696595
55495,Sociology,House,2.7720518420853133
43792,Sociology,Logic,0.42318614304962293
45209,Sociology,Cultural_diversity,0.27118594608961344
9065,Sociology,Juvenile_delinquency,0.2346936193169132
51766,Sociology,Community,0.47317886342778004
17718,Sociology,Schizophrenia,0.5295130765891246
50786,Sociology,Political_philosophy,0.5232402547687123
45156,Sociology,Ecology,0.3950283260643635
34192,Sociology,Psychology,0.17315156109571317
3834,Sociology,Computer,0.311301291434436
27141,Sociology,Biology,0.24527752810822295
26108,Sociology,Franklin_D._Roosevelt,3.2695775611447426
43094,Sociology,Police_state,2.0817547099900486
31406,Sociology,Philosophy,0.5189732679712497
24655,Sociology,Emotion,0.2863949943046866
48395,Sociology,Mind,0.5394990829298091
11599,Sociology,Babe_Ruth,0.9825382392733385
49871,Socrates,Linguistics,0.36023274358503565
8698,Socrates,Marvin_Gaye,1.1342838264950141
60240,Socrates,Gibraltar,0.8803647801794962
28320,Socrates,Homer,0.28021895267942865
28028,Socrates,Philosophy,0.18681506101951428
6553,Socrates,Trojan_War,0.6294773452343204
20007,Socrates,Democracy,0.17975951820800543
8731,Socrates,Rome,0.6278400587155368
57666,Socrates,Athena,0.2880391269547449
60624,Socrates,Rapping,0.3727169303393122
10768,Socrates,Hippocrates,0.22009999315431805
22637,Socrates,Apollo,0.5392485113622122
35838,Socrates,Humanism,0.9910322219664923
23145,Socrates,Akrotiri_and_Dhekelia,0.8847516253269488
62872,Socrates,Vitamin_D,1.4371294305848576
13932,Socrates,Peace,0.9650762241521716
5760,Socrates,Alcibiades,0.8630442908255965
65003,Sodium,Brain,1.110726612911497
47493,Sodium,Crystal,0.41407370890808587
37129,Sodium,Electric_charge,0.49701464994940525
39327,Sodium,Calcium_chloride,0.2162877314438055
2141,Sodium,Nutrition,2.067944145997142
17526,Sodium,Fluorine,0.795577336978709
31909,Sodium,Sodium_sulfate,0.17133657380959194
29068,Sodium,Strontium,1.2984004976399803
15540,Sodium,Love,0.6433832532612436
2711,Sodium,Vitamin_D,0.4924802539738371
21968,Sodium,Gypsum,0.36143923649636855
30450,Sodium,Cerium,0.8749716142438813
10324,Sodium,Sodium_hydroxide,0.10545290402641157
2644,Sodium,Peanut,0.9321003124172353
14372,Sodium,Fermium,0.6886271765747723
29473,Sodium,Bean,0.7182690224907557
20047,Sodium,Chlorine,0.7276520240296264
36035,Sodium,Tungsten,0.40309613977815006
24387,Sodium,Hydrogen,0.55572806154781
2815,Sodium,Banana,0.36017047165567584
28005,Sodium,Mineral,0.264578245738019
61576,Sodium,Butter,0.3235645093709491
23580,Sodium,Bromine,5.876365056779983
52562,Sodium,Argon,0.44543912588984985
14449,Sodium,Aluminium_chloride,0.48879459455947155
59947,Sodium,Caesium_fluoride,0.6060130872433628
187,Sodium,Potassium_iodide,1.9968116265673388
17510,Sodium,Salt,0.6751159361040688
4963,Sodium,Edible_salt,0.08929179722205825
59440,Sodium,Boron,0.4290253519781874
40364,Sodium,Beryllium,1.6750523738540402
62533,Sodium,Caesium,0.5802789041307171
31910,Sodium_hydroxide,Sodium_sulfate,0.07639779070786078
59946,Sodium_hydroxide,Caesium_fluoride,0.7816073142030231
36776,Sodium_hydroxide,Beryllium,0.5466646146788615
14727,Sodium_hydroxide,Sulfuric_acid,0.33505231712051464
63512,Sodium_hydroxide,Iodine,0.6890047861546258
53915,Soil,Ant,0.4593895427177743
48932,Soil,World_Heritage_Site,1.1358850215261247
43942,Soil,Vegetable,0.3040307387432115
50414,Soil,Soil_moisture,0.4340955556324314
61848,Soil,Giant_Panda,1.5482229724425287
22495,Soil,Diamond_simulant,0.5337374218723026
18505,Soil,Irrigation,0.38760704423634973
17987,Soil,Humus,0.3268934925850602
49554,Soil,Quartz,0.4600701005141096
50889,Soil,Turmeric,0.7756168449099398
14439,Soil,Soil_salination,0.083397471992651
31579,Soil,Magnet,0.6834983219119865
17457,Soil,Sunflower,0.5637266222703897
49499,Soil,Potassium_iodide,2.0017700631534696
31556,Soil,Phosphorus,0.185782856307685
60070,Soil,Landform,1.0106292927776777
3015,Soil,Sun,0.456094227820576
62759,Soil,Environmental_science,0.34456684645293456
16869,Soil,Fire,0.9342127246247929
21456,Soil,Lawn,0.5610797072367376
23481,Soil,Crust_%28geology%29,0.36131566663643927
57543,Soil,Butter,1.1214151057975812
49950,Soil,Gravitation,0.8670771455824943
55936,Soil,Phase_%28matter%29,0.9955204640735699
37291,Soil,Gardening,0.09895715269083057
32951,Soil,Hydrogen,0.4719550018581146
52217,Soil,Germanium,0.9120179964263663
15775,Soil,Bee,0.7942028853689188
17015,Soil,Soil_structure,0.07062257775164942
29423,Soil,Bean,0.49047175252132624
53260,Soil,Dandelion,0.5381573141263664
15047,Soil,Waste_management,0.1379807522183988
9976,Soil,Soil_profile,0.0769240826223949
8297,Soil,Soils_retrogression_and_degradation,0.10892607973649655
30004,Soil,Clay,0.18170459034227482
25551,Soil,Garden,0.3292285588140446
4528,Soil,Weed,0.3959380634429768
38520,Soil,Beetle,0.869202734045112
37094,Soil,Barley,0.3300295982509772
39911,Soil,Salt,0.2534816317782201
65293,Soil,Gypsum,0.3286028237554316
14999,Soil,Lemon,0.38721668399567594
32603,Soil,Volcano,0.39276174532324293
27697,Soil,Apple,0.3538718996467132
14007,Soil,Pottery,0.38299271711731436
33144,Soil,Earthquake,0.4500206366150258
41340,Soil,Tree,0.4025270291067993
2649,Soil,Peanut,0.4866114229449949
46834,Soil,Fertilizer,0.23987840730013746
53180,Soil,Sand,0.23614127715774474
5262,Soil,Uranus,0.4936438297802239
28659,Soil,Geology,0.2546880736408943
17344,Soil,Sand_art_and_play,0.521714192822557
2552,Soil,Wood,0.34883544248894083
7961,Soil,Pea,0.9674392662016101
29108,Soil,Uruguay,1.878280818633512
532,Soil,Sparrow,0.9859538210264793
46639,Soil,Canola,0.5288805079776095
59615,Soil,Rice,0.7072632279447673
15456,Soil,Cocoa,0.2986622720381316
1929,Soil,Nitrogen_fixation,0.5683055048631405
64750,Soil,Global_warming,0.41834740362203215
44087,Soil,Rain,0.917995631783144
18454,Soil,Fungus,0.23944109160227606
61539,Soil,Landscape,0.5602161801979865
42329,Soil,Food,0.3646033624077514
27393,Soil,Potato,0.7677403632620633
8003,Soil,Banana,0.5595027301752261
45097,Soil,Soil_science,0.10963079529980665
4411,Soil,Desert,0.5207666162592691
44278,Soil_salination,Arable_land,0.06027055713528135
25500,Soil_science,Desert,0.7145917580046433
58330,Soil_science,Bog,0.5370565527197917
61485,Soil_science,Phosphorus,0.3396011829139247
62760,Soil_science,Environmental_science,0.12721327937866944
44977,Soil_science,Mammoth_Cave_National_Park,1.061882290070303
32562,Soil_science,Nitrogen_fixation,0.6177863226095627
12145,Soil_science,Argan,0.946717540762847
17988,Soil_science,Humus,0.3099241994388183
42574,Soil_science,Glass,0.44342289034754623
40539,Soil_science,Sugarcane,1.3355278315568886
53474,Soil_science,Soil_moisture,0.1594064871781296
20647,Soil_science,Soil_structure,0.13003316293717684
2580,Soil_science,Wood,0.5278880291175674
55398,Soil_science,Cerium,1.625790380403176
8296,Soil_science,Soils_retrogression_and_degradation,0.23251532831454466
56244,Soil_science,Pea,0.844908240170468
37526,Soil_science,Soil_profile,0.13516228092809388
45847,Soil_science,Wind,0.42717982458116327
58371,Soil_structure,Soil_salination,0.2256392000643869
30003,Soils_retrogression_and_degradation,Clay,0.3026714562169035
2501,Soils_retrogression_and_degradation,Wood,0.2516036283745502
22494,Soils_retrogression_and_degradation,Diamond_simulant,0.6472301067073758
46847,Soils_retrogression_and_degradation,Humus,0.10359824314682398
38249,Solar_System,Comet_Hyakutake,0.7364235417981501
22404,Solar_System,Sputnik_program,0.3658547350562065
37769,Solar_System,Leaning_Tower_of_Pisa,0.535644911453978
53875,Solar_System,Star,0.321089734708434
6260,Solar_System,Archimedes,0.6847075649920054
50274,Solar_System,Hawking_radiation,1.0905580117347113
53100,Solar_System,Laika,0.4445143701779087
48556,Solar_System,Red_dwarf,0.3784118723762533
65513,Solar_System,Flat_Earth,0.4359452770280801
4897,Solar_System,Fresh_water,0.9509633165855226
33431,Solar_System,Big_Bang,0.6189801091951972
9965,Solar_System,Cassini-Huygens,0.23730170329806757
34457,Solar_System,PSR_B1620-26c,0.2548946850440348
14340,Solar_System,Galaxy,0.09951510799204165
4460,Solar_System,Tide,0.47996215793624825
49564,Solar_System,Astronomy,0.7154553635384
16044,Solar_System,Gas_giant,0.20303223107229962
56254,Solar_System,Trigonometry,0.5808476292755788
42829,Solar_System,Lunar_eclipse,0.3161627710918572
9150,Solar_System,Black_hole,0.48413979388046946
12106,Solar_System,Neptune,0.02717030178538307
52182,Solar_System,Globular_cluster,0.8671106821123057
36205,Solar_System,Yuri_Gagarin,0.3362746801502034
30803,Solar_System,55_Cancri_b,0.6263702533441335
49980,Solar_System,90377_Sedna,0.6331585360356724
48061,Solar_System,Great_comet,0.37398716931387244
45761,Solar_System,Plant,0.9663034219846868
23973,Solar_System,Earth,0.3592695419854849
56566,Solar_System,Fire,1.0699874839117751
27690,Solar_System,Comet_Halley,0.2993793135454812
60243,Solar_System,Transit_of_Venus,0.7897787458729829
2003,Solar_System,Pluto,0.0375960321208577
27865,Solar_System,55_Cancri_d,0.9257175039127343
37169,Solar_System,55_Cancri_c,0.38861376314091106
10959,Solar_System,Full_moon,0.1798641970817319
14149,Solar_System,Saturn,0.07570830931738594
11129,Solar_System,New_moon,0.12914448569194237
6712,Solar_System,Kuiper_belt,0.08971584498928185
36413,Solar_System,Planet,0.1983458615544544
10507,Solar_System,Crab_Nebula,1.177390749826987
36166,Solar_System,Moon_landing,0.3306439428082028
18509,Solar_System,Definition_of_planet,0.44742735385586635
4300,Solar_System,Meteorology,1.11856333564216
1731,Solar_System,Mir,0.5605473052886254
8829,Solar_System,Scattered_disc,0.21795777209365713
10004,Solar_System,Astrology,0.677214543407664
53351,Solar_System,Sound,0.49452179609776115
18473,Solar_System,Comet_Hale-Bopp,0.33025125146556233
46547,Solar_System,Aberration_of_light,0.5995226974289941
12979,Solar_System,Asteroid,0.0997849133539961
13645,Solar_System,John_Flamsteed,0.3488321769559399
58662,Solar_System,Joseph_Stalin,0.6714621155308267
38078,Solar_System,Momentum,0.6229371883117176
23262,Solar_System,Wright_brothers,1.264297589378752
53687,Solar_System,Philosophy,1.966184546248505
36394,Solar_System,2nd_century,0.5226020937213703
20194,Solar_System,Upsilon_Andromedae_c,0.4365435725749102
20833,Solar_System,Mercury_%28planet%29,0.16538298720395497
58561,Solar_System,1_Ceres,0.27285947804755606
4561,Solar_System,Gliese_876_d,0.37599198880567686
1332,Solar_System,Universe,0.6491909861214833
41213,Solar_System,Heliocentrism,0.7009352372937799
59948,Solar_System,Roche_limit,0.4143735878262588
39634,Solar_System,Planetary_nebula,0.6677178267305248
50735,Solar_System,George_W._Bush,0.8467063013761027
19075,Solar_System,4_Vesta,0.2974109345129009
46622,Solar_System,Upsilon_Andromedae,0.5045015919628031
41400,Solar_System,Devonian,0.6415886150556739
